Order Date,Ship Date,QB Num,P. O. #,Name,Qty(-),Qty(+),Item,Inventory Site,Remark
12/16/2024,1/23/2025,POD-241531,,Neousys Technology Incorp.,0,2,Cblkit-BP-NRU-230V-AWP,WH01S-NTA,SO24120246
12/16/2024,1/30/2025,SO-20241492,1023,Intramotev,1,0,Cblkit-BP-NRU-230V-AWP,WH01S-NTA,
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),2,0,Cblkit-BP-NRU-230V-AWP,WH01S-NTA,
11/26/2024,1/24/2025,SO-20241405,1034002094,FEV North America Inc.,1,0,Cblkit-BP-NRU-230V-AWP,WH01S-NTA,
12/9/2024,1/8/2025,SO-20241462,CO-214179,Arete Associates,2,0,Cbl-YT-OW-Red-50CM1,WH01S-NTA,
12/9/2024,1/8/2025,SO-20241462,CO-214179,Arete Associates,2,0,Cbl-YT-OW-Black-50CM1,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,4,Cbl-W5M-M12A5M-40CM-PK-CANFD-TP,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,4,0,Cbl-W5M-M12A5M-40CM-PK-CANFD-TP,WH01S-NTA,
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,12,Cbl-W5M-M12A5F-40CM-PK-CANFD-TP,WH01S-NTA,SO24120198
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,8,Cbl-W5M-M12A5F-40CM-PK-CANFD-TP,WH01S-NTA,SO24120082
12/11/2024,2/14/2025,SO-20241479,PO-0135052,Carnegie Robotics LLC,12,0,Cbl-W5M-M12A5F-40CM-PK-CANFD-TP,WH01S-NTA,
12/4/2024,1/24/2025,SO-20241441,240612,CYBERNET SYSTEMS CORPORATION,8,0,Cbl-W5M-M12A5F-40CM-PK-CANFD-TP,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,Cbl-W20F-M12A10F-40CM-IK-COM,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,Cbl-W20F-M12A10F-40CM-IK-COM,WH01S-NTA,
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,3,Cbl-W20F-2M12A10F-40CM-IK-COM,WH01S-NTA,SO24120198
12/11/2024,2/14/2025,SO-20241479,PO-0135052,Carnegie Robotics LLC,3,0,Cbl-W20F-2M12A10F-40CM-IK-COM,WH01S-NTA,
12/13/2024,7/4/2025,SO-20241488,4300069856,"Qualcomm Technologies, Inc.",3,0,Cbl-U.2-M.2-50CM,WH01S-NTA,
12/17/2024,7/4/2025,SO-20241500,42600000174,Qualcomm Arriver Software LLC,2,0,Cbl-U.2-M.2-50CM,WH01S-NTA,
11/22/2024,1/23/2025,POD-241429,SO-20241390,Neousys Technology Incorp.,0,104,Cbl-TpCPlug-U3TC-50CM,WH01S-NTA,SO24110515
11/21/2024,1/28/2025,SO-20241390,PO-11322,Maritime Applied Physics Corporation,104,0,Cbl-TpCPlug-U3TC-50CM,WH01S-NTA,
10/22/2024,1/3/2025,POD-241247,SO-20241212,Neousys Technology Incorp.,0,6,Cbl-TpCPlug-U3TC-300CM,WH01S-NTA,SO24100436
10/21/2024,1/10/2025,SO-20241212,PO-10671,Maritime Applied Physics Corporation,6,0,Cbl-TpCPlug-U3TC-300CM,WH01S-NTA,
10/22/2024,1/3/2025,POD-241247,SO-20241212,Neousys Technology Incorp.,0,6,Cbl-TpCPlug-U3TC-200CM,WH01S-NTA,SO24100436
10/21/2024,1/10/2025,SO-20241212,PO-10671,Maritime Applied Physics Corporation,6,0,Cbl-TpCPlug-U3TC-200CM,WH01S-NTA,
12/9/2024,2/21/2025,POD-241494,,Neousys Technology Incorp.,0,70,Cbl-PC-TW-180CM1,WH01S-NTA,SO24120137
12/4/2024,1/9/2025,POD-241468,,Neousys Technology Incorp.,0,70,Cbl-PC-TW-180CM1,WH01S-NTA,SO24120052
12/4/2024,1/24/2025,POD-241468,,Neousys Technology Incorp.,0,70,Cbl-PC-TW-180CM1,WH01S-NTA,SO24120052
12/3/2024,7/4/2025,SO-20241429,41454402,Inficon Inc.,35,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/3/2024,7/4/2025,SO-20241430,41454406,Inficon Inc.,35,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/12/2024,7/4/2025,SO-20241483,41455273,Inficon Inc.,35,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/12/2024,7/4/2025,SO-20241482,41455272,Inficon Inc.,35,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/13/2024,7/4/2025,SO-20241488,4300069856,"Qualcomm Technologies, Inc.",3,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/17/2024,7/4/2025,SO-20241500,42600000174,Qualcomm Arriver Software LLC,2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/19/2024,7/4/2025,SO-20241512,PO-26241218-1_Neousys,"One Off Robotics, LLC",1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/20/2024,7/4/2025,SO-20241515,4522669315,NSWCDD- Naval Surface Warfare Center,3,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241530,CCTV-P-47685,CCTV.Net,1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/3/2024,2/4/2025,SO-20241428,41454400,Inficon Inc.,35,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/3/2024,1/31/2025,SO-20241427,41454399,Inficon Inc.,5,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/9/2024,1/31/2025,SO-20241464,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/12/2024,1/31/2025,SO-20241485,41454399,Inficon Inc.,30,0,Cbl-PC-TW-180CM1,WH01S-NTA,
11/11/2024,1/30/2025,SO-20241336,41451259,Inficon Inc.,2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
11/11/2024,1/28/2025,SO-20241335,41451259,Inficon Inc.,6,0,Cbl-PC-TW-180CM1,WH01S-NTA,
11/26/2024,1/24/2025,SO-20241405,1034002094,FEV North America Inc.,1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/5/2024,1/24/2025,SO-20241450,13247,"QDS Systems, Inc.",2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/20/2024,1/24/2025,SO-20241517,QTD_DapsterAI_2411222_2,Dapster AI,1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/26/2024,1/24/2025,SO-20241528,M55652,"INFLEXION POINT, LLC",5,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/16/2024,1/23/2025,SO-20241493,PO00001804,Strayos Inc,10,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/19/2024,1/14/2025,SO-20241511,674452,"A.B. DISTRIBUTING, INC.",1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/9/2024,1/7/2025,SO-20241463,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/11/2024,1/7/2025,SO-20241476,M55605,"INFLEXION POINT, LLC",2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/16/2024,1/7/2025,SO-20241494,39841,Ohio Gravure Technologies,2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
11/27/2024,1/6/2025,SO-20241420,503068,LASERAX INC,1,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,2,0,Cbl-PC-TW-180CM1,WH01S-NTA,
12/27/2024,,POD-241573,,Neousys Technology Incorp.,0,30,Cbl-PC-OW3-180CM1,WH01S-NTA,SO24120422
12/23/2024,7/4/2025,SO-20241522,POV41964,Velasea,25,0,Cbl-PC-OW3-180CM,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,Cbl-PC-OW3-180CM,WH01S-NTA,
12/9/2024,1/8/2025,SO-20241462,CO-214179,Arete Associates,1,0,Cbl-PC-OW3-180CM,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,Cbl-PC-OW3-180CM,WH01S-NTA,
12/23/2024,7/4/2025,SO-20241522,POV41964,Velasea,25,0,Cbl-OW-OW2-Red-50CM1,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,Cbl-OW-OW2-Red-50CM1,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,Cbl-OW-OW2-Red-50CM1,WH01S-NTA,
12/27/2024,,POD-241573,,Neousys Technology Incorp.,0,20,Cbl-OW-OW2-Red-50CM1,WH01S-NTA,SO24120422
12/23/2024,7/4/2025,SO-20241522,POV41964,Velasea,25,0,Cbl-OW-OW2-Black-50CM1,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,Cbl-OW-OW2-Black-50CM1,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,Cbl-OW-OW2-Black-50CM1,WH01S-NTA,
12/27/2024,,POD-241573,,Neousys Technology Incorp.,0,20,Cbl-OW-OW2-Black-50CM1,WH01S-NTA,SO24120422
12/11/2024,1/10/2025,POD-241509,SO-20241442,Neousys Technology Incorp.,0,3,Cbl-MHF4-SMAF-WP-15CM,WH01S-NTA,SO24120194
12/4/2024,1/17/2025,SO-20241442,128041,"Pratt & Miller Engineering & Fabrication,",3,0,Cbl-MHF4-SMAF-WP-15CM,WH01S-NTA,
9/6/2024,1/10/2025,POD-240997,SO-20240974,Neousys Technology Incorp.,0,8,Cbl-MHF4-SMAF-30CM,WH01S-NTA,SO24090117
9/6/2024,1/10/2025,POD-240999,SO-20240975,Neousys Technology Incorp.,0,8,Cbl-MHF4-SMAF-30CM,WH01S-NTA,SO24090119
10/24/2024,1/10/2025,POD-241261,SO-20241228,Neousys Technology Incorp.,0,12,Cbl-MHF4-SMAF-30CM,WH01S-NTA,SO24100433
10/23/2024,2/28/2025,SO-20241228,9080097413,"Keysight Technologies, Inc.",12,0,Cbl-MHF4-SMAF-30CM,WH01S-NTA,
9/5/2024,1/31/2025,SO-20240974,9080091096,"Keysight Technologies, Inc.",8,0,Cbl-MHF4-SMAF-30CM,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,18,0,Cbl-MHF4-SMAF-30CM,WH01S-NTA,
9/5/2024,1/10/2025,SO-20240975,9080091097,"Keysight Technologies, Inc.",8,0,Cbl-MHF4-SMAF-30CM,WH01S-NTA,
12/17/2024,1/10/2025,SO-20241502,QTD_FAA_241205,Federal Aviation Administration,6,0,Cbl-MHF4-SMAF-30CM,WH01S-NTA,
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,2,Cbl-MHF4-RP_SMAF-WP-40CM,WH01S-NTA,SO24120362
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",2,0,Cbl-MHF4-RP_SMAF-WP-40CM,WH01S-NTA,
12/17/2024,1/8/2025,SO-20241499,QTD_BosonMotor_2412162,Boson Motors,8,0,Cbl-MHF4-RP_SMAF-30CM,WH01S-NTA,
12/27/2024,,POD-241573,,Neousys Technology Incorp.,0,20,Cbl-MHF4-RP_SMAF-30CM,WH01S-NTA,SO24120422
12/19/2024,1/14/2025,SO-20241511,674452,"A.B. DISTRIBUTING, INC.",2,0,Cbl-MHF4-RP_SMAF-15CM,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,2,0,Cbl-MHF-SMAF-WP-40CM,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,Cbl-MHF-SMAF-30CM1,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,4,0,Cbl-MHF-RP_SMAF-WP-40CM,WH01S-NTA,
11/28/2024,1/21/2025,POD-241445,SO-20241413,Neousys Technology Incorp.,0,20,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,SO24110523
11/28/2024,1/21/2025,POD-241446,SO-20241414,Neousys Technology Incorp.,0,20,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,SO24110524
11/28/2024,1/21/2025,POD-241447,SO-20241415,Neousys Technology Incorp.,0,10,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,SO24110525
11/28/2024,1/10/2025,POD-241444,SO-20241412,Neousys Technology Incorp.,0,50,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,SO24110522
12/18/2024,7/4/2025,SO-20241507,QTD_SAM_2412172,"SAM Analytic Solutions, LLC",6,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,4,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,10,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
10/7/2024,3/28/2025,SO-20241143,SAMI2024020,Sami Agtech Inc,6,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
11/27/2024,2/7/2025,SO-20241415,PO-0006,SenSen Networks Limited (Canada),10,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241413,PO-0006,SenSen Networks Limited (Canada),20,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241414,PO-0006,SenSen Networks Limited (Canada),20,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,12,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
11/27/2024,1/24/2025,SO-20241412,PO-0006,SenSen Networks Limited (Canada),50,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
12/20/2024,1/24/2025,SO-20241517,QTD_DapsterAI_2411222_2,Dapster AI,2,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
12/16/2024,1/23/2025,SO-20241493,PO00001804,Strayos Inc,20,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
11/13/2024,1/10/2025,SO-20241353,QTD_Sensen_241111,SenSen Networks Limited (Canada),14,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,2,0,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,
12/27/2024,,POD-241573,,Neousys Technology Incorp.,0,50,Cbl-MHF-RP_SMAF-30CM,WH01S-NTA,SO24120422
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,Cbl-M12S4F-CordEnd4-180CM,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,Cbl-M12S4F-CordEnd4-180CM,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,2,Cbl-M12A8M-2U2TA-180CM1,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,2,0,Cbl-M12A8M-2U2TA-180CM1,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,Cbl-M12A8M-2DB9M_OW2-180CM1,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,Cbl-M12A8M-2DB9M_OW2-180CM1,WH01S-NTA,
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,8,Cbl-M12A5M-DB9M-180CM,WH01S-NTA,SO24120082
12/4/2024,1/24/2025,SO-20241441,240612,CYBERNET SYSTEMS CORPORATION,8,0,Cbl-M12A5M-DB9M-180CM,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,Cbl-M12A17M-VGA-180CM3,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,Cbl-M12A17M-VGA-180CM3,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,Cbl-M12A10M-DB9M-180CM,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,Cbl-M12A10M-DB9M-180CM,WH01S-NTA,
11/21/2024,1/24/2025,SO-20241391,127797,"Pratt & Miller Engineering & Fabrication,",2,0,Cbl-FAKRA-ZFM-ZFM-12M,WH01S-NTA,
11/26/2024,1/23/2025,POD-241437,,Neousys Technology Incorp.,0,25,Cbl-DB9F-3DB9M-15CM2,WH01S-NTA,SO24110477
9/6/2024,1/10/2025,POD-240997,SO-20240974,Neousys Technology Incorp.,0,8,Cap-SMAM-50ohm,WH01S-NTA,SO24090117
9/6/2024,1/10/2025,POD-240999,SO-20240975,Neousys Technology Incorp.,0,8,Cap-SMAM-50ohm,WH01S-NTA,SO24090119
10/24/2024,1/10/2025,POD-241261,SO-20241228,Neousys Technology Incorp.,0,12,Cap-SMAM-50ohm,WH01S-NTA,SO24100433
10/23/2024,2/28/2025,SO-20241228,9080097413,"Keysight Technologies, Inc.",12,0,Cap-SMAM-50ohm,WH01S-NTA,
9/5/2024,1/31/2025,SO-20240974,9080091096,"Keysight Technologies, Inc.",8,0,Cap-SMAM-50ohm,WH01S-NTA,
9/5/2024,1/10/2025,SO-20240975,9080091097,"Keysight Technologies, Inc.",8,0,Cap-SMAM-50ohm,WH01S-NTA,
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,3,CUSTOMER SERVICES,WH01S-NTA,SO24120198
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,3,CUSTOMER SERVICES,WH01S-NTA,SO24120198
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,3,CUSTOMER SERVICES,WH01S-NTA,SO24120198
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,3,CUSTOMER SERVICES,WH01S-NTA,SO24120198
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,CUSTOMER SERVICES,WH01S-NTA,SO24110230
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,CUSTOMER SERVICES,WH01S-NTA,SO24110230
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,CUSTOMER SERVICES,WH01S-NTA,SO24110230
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,CUSTOMER SERVICES,WH01S-NTA,SO24110230
12/17/2024,1/3/2025,POD-241542,SO-20241493,Neousys Technology Incorp.,0,10,CUSTOMER SERVICES,WH01S-NTA,SO24120277
11/26/2024,1/23/2025,POD-241437,,Neousys Technology Incorp.,0,25,CUSTOMER SERVICES,WH01S-NTA,SO24110477
12/16/2024,1/23/2025,POD-241530,,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24120245
12/16/2024,1/23/2025,POD-241531,,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24120246
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,1,CUSTOMER SERVICES,WH01S-NTA,SO24120362
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24120082
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24120082
9/6/2024,1/10/2025,POD-240997,SO-20240974,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24090117
9/6/2024,1/10/2025,POD-240999,SO-20240975,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24090119
10/24/2024,1/10/2025,POD-241261,SO-20241228,Neousys Technology Incorp.,0,3,CUSTOMER SERVICES,WH01S-NTA,SO24100433
12/11/2024,1/10/2025,POD-241504,SO-20241465,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24120179
12/11/2024,1/10/2025,POD-241504,SO-20241465,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,WH01S-NTA,SO24120179
9/23/2024,1/8/2025,SO-20241068,41443059,Inficon Inc.,50,0,CSM5-PoE354at,WH01S-NTA,
9/23/2024,1/8/2025,SO-20241069,41443059,Inficon Inc.,50,0,CSM5-PoE354at,WH01S-NTA,
9/23/2024,1/8/2025,SO-20241070,41443059,Inficon Inc.,50,0,CSM5-PoE354at,WH01S-NTA,
9/23/2024,1/8/2025,SO-20241071,41443059,Inficon Inc.,50,0,CSM5-PoE354at,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,12,0,Ant-SMAM-LTE,WH01S-NTA,
12/17/2024,1/10/2025,SO-20241502,QTD_FAA_241205,Federal Aviation Administration,4,0,Ant-SMAM-LTE,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,Ant-SMAM-GPS-300CM,WH01S-NTA,
11/28/2024,1/21/2025,POD-241445,SO-20241413,Neousys Technology Incorp.,0,20,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,SO24110523
11/28/2024,1/21/2025,POD-241446,SO-20241414,Neousys Technology Incorp.,0,20,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,SO24110524
11/28/2024,1/21/2025,POD-241447,SO-20241415,Neousys Technology Incorp.,0,10,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,SO24110525
11/28/2024,1/10/2025,POD-241444,SO-20241412,Neousys Technology Incorp.,0,50,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,SO24110522
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,4,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,10,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
10/7/2024,3/28/2025,SO-20241143,SAMI2024020,Sami Agtech Inc,6,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
11/27/2024,2/7/2025,SO-20241415,PO-0006,SenSen Networks Limited (Canada),10,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241413,PO-0006,SenSen Networks Limited (Canada),20,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241414,PO-0006,SenSen Networks Limited (Canada),20,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,12,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
11/27/2024,1/24/2025,SO-20241412,PO-0006,SenSen Networks Limited (Canada),50,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
12/20/2024,1/24/2025,SO-20241517,QTD_DapsterAI_2411222_2,Dapster AI,2,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
12/16/2024,1/23/2025,SO-20241493,PO00001804,Strayos Inc,20,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
11/13/2024,1/10/2025,SO-20241353,QTD_Sensen_241111,SenSen Networks Limited (Canada),14,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
12/17/2024,1/8/2025,SO-20241499,QTD_BosonMotor_2412162,Boson Motors,8,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,2,0,Ant-RP_SMAM-WiFi-196MM1,WH01S-NTA,
12/19/2024,1/14/2025,SO-20241511,674452,"A.B. DISTRIBUTING, INC.",2,0,Ant-RP_SMAM-WiFi-108MM,WH01S-NTA,
11/27/2024,2/7/2025,SO-20241415,PO-0006,SenSen Networks Limited (Canada),5,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
12/3/2024,2/5/2025,SO-20241433,4500044392,Rheinmetall Canada Inc.,2,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241413,PO-0006,SenSen Networks Limited (Canada),10,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241414,PO-0006,SenSen Networks Limited (Canada),10,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,5,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,1,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
11/27/2024,1/24/2025,SO-20241412,PO-0006,SenSen Networks Limited (Canada),25,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
12/16/2024,1/23/2025,SO-20241493,PO00001804,Strayos Inc,10,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
11/13/2024,1/10/2025,SO-20241353,QTD_Sensen_241111,SenSen Networks Limited (Canada),7,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
12/11/2024,1/3/2025,SO-20241474,PO-0003,"Grid Aero, Inc.",1,0,Adapter-Active-DP-HDMI-BENFEI,WH01S-NTA,
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,1,AC-ISX031-H60,WH01S-NTA,SO24120362
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",1,0,AC-ISX031-H60,WH01S-NTA,
12/4/2024,1/21/2025,POD-241463,SO-20241433,Neousys Technology Incorp.,0,4,AC-ISX031-H190,WH01S-NTA,SO24120047
12/3/2024,2/5/2025,SO-20241433,4500044392,Rheinmetall Canada Inc.,4,0,AC-ISX031-H190,WH01S-NTA,
12/4/2024,1/21/2025,POD-241463,SO-20241433,Neousys Technology Incorp.,0,4,AC-ISX031-H120,WH01S-NTA,SO24120047
12/3/2024,2/5/2025,SO-20241433,4500044392,Rheinmetall Canada Inc.,4,0,AC-ISX031-H120,WH01S-NTA,
12/16/2024,1/30/2025,SO-20241492,1023,Intramotev,1,0,AC-ISX031-H120,WH01S-NTA,
12/16/2024,1/30/2025,SO-20241492,1023,Intramotev,2,0,AC-IMX490-H30,WH01S-NTA,
